geneSymbol	B_cells	CD4T_memory	CD8T_B	CD8T_G	Dendritic_cells	Monocytes_Macrophages	NK1	NK2	NK3	Plasma_cells	Tregs
ATXN7	0.728836720392432	2.22630573248408	1.85403100775194	2.48760869565217	0.901814946619217	1.08469172932331	1.58741228070175	2.16409994900561	2.04491788321168	0.270352112676056	1.98060702875399
AURKB	0.027645409950946	0.0158962693357598	1.07053402239449	0.0282048748353096	0	0.356248120300752	5.06947368421053	0.0697042325344212	0.260483576642336	0.0786267605633803	0.0457747603833866
B3GAT1	0.0056552207428171	0.0682347588717015	0.256761412575366	0.161676548089592	0.0310320284697509	0.0123533834586466	0.30390350877193	0.32508924018358	0.40646897810219	0.0185211267605634	0.297523961661342
B3GNT7	0.558584442887176	0.0467697907188353	0.166218776916451	0.180905797101449	0.386512455516014	1.20654135338346	0.192478070175439	0.936267210606833	0.360109489051095	0.0373591549295775	0.0281709265175719
BANK1	6.78176594253679	0.0284986351228389	0.0169853574504737	0.0106884057971015	0.557544483985765	0.34284962406015	0.115219298245614	0.0586384497705252	0.0133394160583942	0.264260563380282	0.00963258785942492
BATF	0.410630693763139	1.51054595086442	3.59078811369509	1.2034255599473	0.158149466192171	1.20548120300752	5.34782894736842	1.47115247322794	3.27875912408759	0.336197183098592	6.0792731629393
BCL11A	7.46297126839523	0.0461601455868972	0.0194315245478036	0.0209650856389987	9.47914590747331	1.69396992481203	0.26390350877193	0.0423814380418154	0.0272810218978102	0.0742957746478873	0.028370607028754
BCL9L	0.233251576734408	0.714613284804368	0.450228251507321	0.839963768115942	0.314199288256228	0.30181954887218	0.458574561403509	0.712340642529322	0.471478102189781	0.0340492957746479	0.437092651757189
BHLHE40-AS1	0.058072880168185	0.24656050955414	0.630426356589147	0.244604743083004	0.314626334519573	0.262428571428571	1.54449561403509	0.343176950535441	0.964954379562044	0.0348239436619718	1.8148482428115
BHLHE41	0.250532585844429	0.0224203821656051	0.00686046511627907	0.0327371541501976	0.0309608540925267	0.758744360902256	0.0402850877192983	0.0297909229984702	0.0186131386861314	1.18024647887324	0.0062220447284345
BIN2P1	0.131324456902593	0.350427661510464	0.262062876830319	0.339285243741765	0.15085409252669	0.214218045112782	0.266688596491228	0.416970933197348	0.318266423357664	0.041056338028169	0.265007987220447
BIRC5	0.0478346180798879	0.00303912647861692	1.07709302325581	0.0174604743083004	0.00683274021352313	0.412661654135338	5.09537280701754	0.0333605303416624	0.323339416058394	0.121760563380282	0.092276357827476
BLK	3.44660826909601	0.0758871701546861	0.068458225667528	0.0513537549407115	1.15387900355872	0.0106691729323308	0.130679824561404	0.06907190209077	0.0632481751824817	0.258098591549296	0.0924520766773163
BLNK	4.29053258584443	0.0121292083712466	0.019978466838932	0.0270223978919631	5.77181494661922	1.41801503759399	0.183508771929825	0.0333911269760326	0.031478102189781	3.40961267605634	0.0555431309904153
BRD1	0.326117729502453	0.674322111010009	0.982209302325581	1.14752305665349	0.68644128113879	0.614255639097744	1.21888157894737	1.02759306476288	0.99073905109489	0.273098591549296	0.866813099041534
BUB1	0.0813875262789068	0.0700727934485896	1.06778208440999	0.086034255599473	0.247081850533808	0.329962406015038	3.8205701754386	0.126792452830189	0.428093065693431	0.269295774647887	0.155519169329073
BUB1B	0.0691310441485634	0.0417379435850773	0.949371231696813	0.1158069828722	0.162455516014235	0.252503759398496	3.26699561403509	0.100882202957675	0.267317518248175	0.0849647887323944	0.135654952076677
C14orf64	0.0233917309039944	1.20471337579618	0.663669250645995	0.602295783926219	0.0498576512455516	0.0110601503759398	0.807368421052632	0.388954614992351	0.576377737226277	0.0176056338028169	0.647356230031949
C15orf48	0.00969866853538893	0.0239399454049136	0.0415159345391904	0.0273945981554677	0.146085409252669	5.33427067669173	0.142368421052632	0.0515502294747578	0.0670164233576642	0.00411971830985915	0.075758785942492
C15orf53	0	0.0772793448589627	0.0774677002583979	0.0326778656126482	0.00772241992882562	0.00211278195488722	0.0932894736842105	0.0544722080571137	0.075720802919708	0	0.363099041533546
C1orf186	0.825276804484933	0.0264786169244768	0.0214168819982773	0.0266337285902503	5.05003558718861	0.0334210526315789	0.0273464912280702	0.0263539010708822	0.0287682481751825	0.94693661971831	0.0222124600638978
C1orf21	0.000252277505255781	0.0632848043676069	0.446223083548665	0.538073122529644	0.444483985765125	0.614984962406015	0.733026315789474	0.771754207037226	0.526131386861314	0.00661971830985915	0.0380191693290735
C5AR1	0.0476734407848634	0.0173248407643312	0.0381782945736434	0.0317918313570487	0	4.33572180451128	0.0175657894736842	0.0479449260581336	0.0359489051094891	0.00183098591549296	0.0429632587859425
CA5B	0.637274001401542	1.09973612374886	0.778518518518518	0.915612648221344	0.187153024911032	0.714037593984962	0.995701754385965	1.1186690464049	0.861313868613139	0.117922535211268	0.712196485623003
CADM1	0.0221303433777155	0.091319381255687	1.57639534883721	0.494466403162055	0.0332740213523132	0.91018045112782	2.62282894736842	0.5292809790923	2.27861313868613	1.94274647887324	1.2694089456869
CAMK4	0.172894183601962	3.35494995450409	2.02293281653747	2.39575098814229	0.0698576512455516	0.0267368421052632	2.62267543859649	1.57694543600204	1.83341240875912	0.195669014084507	1.58743610223642
CASC5	0.201814996496146	0.0450591446769791	0.910891472868217	0.0771706192358366	0.0559786476868327	0.248661654135338	3.58333333333333	0.110132585415604	0.354388686131387	0.104612676056338	0.191653354632588
CAV1	0.0204555010511563	0.0544222020018198	0.500559862187769	0.0377865612648221	0.0149110320284698	0.0426541353383459	0.920657894736842	0.083401325854156	0.564479927007299	1.78933098591549	0.214129392971246
CBFA2T3	0.622025227750526	0.0230937215650591	0.00762704565030146	0.00634716732542819	2.78814946619217	0.525932330827068	0.0483114035087719	0.0118154003059663	0.00426094890510949	0.39306338028169	0.00637380191693291
CCNA2	0.0911072179397337	0.0882711555959964	1.32236003445306	0.156508563899868	0.0974021352313167	0.337563909774436	4.94234649122807	0.141840897501275	0.594416058394161	0.0780281690140845	0.126613418530351
CCNB2	0.0532025227750526	0.0223384895359418	0.869961240310077	0.0164789196310935	0.127330960854093	0.518	4.28059210526316	0.0417389087200408	0.24911496350365	0.072112676056338	0.180678913738019
CCR4	0.00658724597056762	1.11804367606915	0.172700258397933	0.310879446640316	0.00359430604982206	0.0122857142857143	1.02302631578947	0.411300356960734	0.336779197080292	0.00176056338028169	2.07298722044728
CCR6	2.51655921513665	0.644076433121019	0.025077519379845	0.105220685111989	0.33711743772242	0.218781954887218	0.393859649122807	0.271264660887302	0.0809124087591241	0.0830281690140845	0.865535143769968
CCR7	4.18532585844429	3.71052775250227	0.347769164513351	1.85627140974967	2.36864768683274	0.302654135338346	1.46392543859649	1.45105048444671	0.568576642335766	0.0486971830985915	1.47676517571885
CCR8	0.0058864751226349	0.12663330300273	0.0147846683893196	0.0397463768115942	0.00533807829181495	0.0201503759398496	0.954824561403509	0.0684599694033656	0.0981843065693431	0.00366197183098592	2.72606230031949
CD14	0.0198668535388928	0.0879890809827116	0.036244616709733	0.0397101449275362	0.0495373665480427	8.30506015037594	0.0508991228070175	0.0421723610402856	0.0349361313868613	0.0326760563380282	0.0702156549520767
CD163	0.0308199018920813	0.0687352138307552	0.0153574504737295	0.0457345191040843	0.111886120996441	5.72435338345865	0.0233991228070175	0.0362876083630801	0.050529197080292	0.0339084507042254	0.0249201277955272
CD19	6.95688857743518	0.0118653321201092	0.0195865633074935	0.0105171277997365	0.0751957295373665	0.0499172932330827	0.222478070175439	0.022508924018358	0.0196441605839416	2.02116197183099	0.014129392971246
CD200	0.984765241765942	0.305177434030937	0.950921619293712	0.156877470355731	0.0796085409252669	0.0533984962406015	1.78655701754386	0.273498215196328	0.744790145985401	0.0582746478873239	1.63228434504792
CD200R1	0.182284512964261	0.829572338489536	1.54940137812231	0.657071805006588	0.16779359430605	0.515744360902256	1.7506798245614	0.669189189189189	1.86305656934307	0.104014084507042	0.60332268370607
CD22	6.87961457603364	0.0287807097361237	0.0291559000861326	0.014729907773386	0.299074733096085	0.35296992481203	0.221162280701754	0.0236868944416114	0.0200091240875912	0.157992957746479	0.0217172523961661
CD24P4	1.78021023125438	0.0123839854413103	0.0497760551248923	0.0025395256916996	0.0475444839857651	0.0432255639097744	0.208048245614035	0.0124528301886792	0.0435766423357664	0	0.0125159744408946
CD300C	0.000798878766643308	0.0116014558689718	0.00301033591731266	0.00753293807641634	0.290284697508897	3.28162406015038	0.0247149122807018	0.0699592044875064	0.031213503649635	0.0124295774647887	0.00674121405750799
CD300E	0.000988086895585144	0.00989990900818926	0.014328165374677	0.00652832674571805	0.00494661921708185	3.67329323308271	0.0248026315789474	0.0105354411014788	0.0151277372262774	0.0105633802816901	0.00432907348242811
CD33	0.0183531885073581	0.0280709736123749	0.0114900947459087	0.0130764163372859	0.175907473309609	3.89933082706767	0.0684868421052632	0.0277460479347272	0.0301733576642336	0.0144366197183099	0.013258785942492
CD36	0.0110231254379818	0.0160236578707916	0.0125150732127476	0.0105830039525692	4.50889679715302	2.9063007518797	0.00260964912280702	0.0133962264150943	0.00402372262773723	0.0187323943661972	0.00505591054313099
CD4	0.0581920112123336	4.08101910828025	0.0202799310938846	0.0794005270092227	8.58715302491103	6.31602255639098	3.50475877192982	2.15307496175421	2.05997262773723	0.0165140845070423	6.9933785942492
CD40	4.12639103013315	0.105705186533212	0.0664685615848407	0.0439393939393939	1.73615658362989	3.61368421052632	0.309188596491228	0.0650127485976543	0.0730565693430657	1.2762323943662	0.27297124600639
CD40LG	0.0304344779257183	2.28179253867152	0.0636821705426357	0.108593544137022	0.0166548042704626	0.0158421052631579	0.925767543859649	0.927368689444161	0.61793795620438	0.005	1.4767731629393
CD70	0.330953048353189	0.139417652411283	1.23207579672696	0.297308959156785	0	0.0576842105263158	1.03333333333333	0.293049464558899	0.954051094890511	0.457922535211268	0.769153354632588
CD79A	8.39990189208129	0.111046405823476	0.330378983634798	0.080566534914361	0.57220640569395	0.0426015037593985	0.827543859649123	0.0885211626721061	0.342025547445255	6.12676056338028	0.769576677316294
CD79B	7.4932866152768	0.766988171064604	0.986770025839793	0.286070487483531	0.0742348754448399	0.345992481203008	2.16328947368421	0.527899031106578	1.00007299270073	3.03514084507042	2.14902555910543
CD8A	0.055332866152768	0.437115559599636	10.3181438415159	8.70275032938076	0.152740213523132	0.0871052631578947	1.65144736842105	1.1983222845487	3.1252098540146	0.0612676056338028	0.230766773162939
CD8B	0.0154029432375613	0.29943585077343	7.5596210163652	5.31145915678524	0.00473309608540925	0.0353834586466165	1.3865350877193	0.597338092809791	2.34242700729927	0.0216901408450704	0.207643769968051
CD8BP	0.00236159775753329	0.0550955414012739	1.9681007751938	1.20056324110672	0.00800711743772242	0.0197443609022556	0.427609649122807	0.150739418663947	0.692317518248175	0	0.0611022364217252
CDC20	0.0324597056762439	0.00152866242038217	0.786481481481481	0.0563603425559947	0	0.414195488721805	3.87480263157895	0.0678888322284549	0.257947080291971	0.0762323943661972	0.0368929712460064
CDC34	0.232662929222144	0.408043676069154	0.574896640826873	0.572401185770751	0.382918149466192	0.492526315789474	0.668201754385965	0.694411014788373	0.517390510948905	0.198274647887324	0.416285942492013
CDC45	0.00549404344779257	0.00769790718835305	0.732872523686477	0.0177404479578393	0	0.288616541353383	3.17986842105263	0.0315961244263131	0.152855839416058	0.0216197183098592	0.0185143769968051
CDCA2	0.0261597757533287	0.0123657870791629	0.553927648578811	0.0218181818181818	0	0.159105263157895	2.77548245614035	0.0178123406425293	0.125410583941606	0.0314788732394366	0.111509584664537
CDCA3	0.0574772249474422	0.0516014558689718	0.694336778639104	0.0233530961791831	0.0796085409252669	0.276398496240602	3.89285087719298	0.0351300356960734	0.131441605839416	0.122359154929577	0.059297124600639
CDCA5	0.0242046250875964	0.0289990900818926	0.920211024978467	0.0218280632411067	0.0250177935943061	0.280330827067669	4.50905701754386	0.0434727180010199	0.127509124087591	0.0313732394366197	0.0195207667731629
CDCA7	0.195634197617379	0.245641492265696	1.60184323858742	0.233050065876153	0.0408540925266904	0.304857142857143	4.24239035087719	0.226547679755227	0.772554744525548	0.00496478873239437	0.465247603833866
CDCA8	0.0402873160476524	0.00699727024567789	0.78458225667528	0.0262549407114624	0.0685409252669039	0.263067669172932	3.72164473684211	0.0410555838857726	0.175866788321168	0.0659859154929577	0.0431709265175719
CDK1	0.0603994393833217	0.0369062784349409	1.3425624461671	0.116090250329381	0.172135231316726	0.678045112781955	6.0794298245614	0.14494135645079	0.36904197080292	0.0868661971830986	0.205231629392971
CDKN3	0.0624246671338472	0.0479708826205641	1.15802325581395	0.0883465085638999	0.170711743772242	0.413225563909774	4.41480263157895	0.112738398776135	0.469662408759124	0.21612676056338	0.298905750798722
CEACAM1	0.134050455501051	0.347870791628753	0.120318690783807	0.0756686429512516	0.173701067615658	0.103864661654135	0.33890350877193	0.171259561448241	0.352180656934307	0.0516549295774648	0.894209265175719
CHAF1A	0.128906797477225	0.125868971792539	0.405499569336779	0.107463768115942	4.15039145907473	0.406067669172932	1.37377192982456	0.121152473227945	0.271459854014599	0.0572535211267606	0.166565495207668
CHI3L2	1.56405045550105	0.702556869881711	1.04985788113695	0.33147233201581	0.0105693950177936	0.135669172932331	1.1865350877193	0.387368689444161	1.32869525547445	0.237042253521127	0.292867412140575
CHPF	0.0107638402242467	0.159818016378526	0.460973298880276	0.132915019762846	0.556298932384342	0.0918721804511278	0.611842105263158	0.183115757266701	0.437235401459854	2.10077464788732	0.364552715654952
CHRM3-AS2	0.0359985984583041	1.36316651501365	0.251007751937985	0.260886034255599	0.00313167259786477	0.00565413533834586	0.314385964912281	0.336542580316165	0.510401459854015	0.00394366197183099	0.794376996805112
CHST15	0.598177995795375	0.0413557779799818	0.010594315245478	0.00699275362318841	1.14067615658363	1.65934586466165	0.0431359649122807	0.00899541050484447	0.0285948905109489	1.43031690140845	0.0217651757188498
CIT	0.0406727400140154	0.0602183803457689	0.503148148148148	0.0748451910408432	0.0466903914590747	0.258932330827068	2.28949561403509	0.0481285058643549	0.193129562043796	0.0291901408450704	0.11926517571885
CKAP2L	0.0163209530483532	0.00342129208371247	0.695796726959518	0.0459584980237154	0.0294661921708185	0.248203007518797	2.99820175438597	0.0354411014788373	0.242454379562044	0.0108098591549296	0.0560463258785943
CLEC10A	0.00340574632095305	0.00193812556869882	0.00303617571059432	0.00597826086956522	0.180889679715302	2.70293984962406	0	0.000617032126466089	0.00680656934306569	0.00154929577464789	0.00458466453674121
CLEC17A	3.06838121934128	0.0151319381255687	0.0168690783807063	0.00462450592885376	0.070711743772242	0.168007518796992	0.125679824561404	0.0195716471188169	0.0192518248175182	0.25806338028169	0.0279392971246006
CLEC4E	0.00800981079187106	0.00772520473157416	0.00756675279931094	0.00735507246376812	0.0188612099644128	2.78928571428571	0.0166447368421053	0.00483936766955635	0.00324817518248175	0.0292253521126761	0.0237460063897764
CLEC5A	0.00152067274001402	0.0144040036396724	0.00695090439276486	0.0100922266139657	0.0194661921708185	3.42404511278195	0.0012719298245614	0.00655277919428863	0.00496350364963504	0.00813380281690141	0.0023961661341853
CLIC4	1.1752207428171	0.0191446769790719	0.0290654608096469	0.0296113306982872	0.924270462633452	2.67678195488722	0.50219298245614	0.0398776134625191	0.0466149635036496	2.52327464788732	0.127180511182109
CNR2	2.23698668535389	0.0604094631483167	0.032390180878553	0.0703557312252964	0.601850533807829	0.0386917293233083	0.262171052631579	0.105283018867925	0.142408759124088	0	0.0310782747603834
COBLL1	2.16726699369306	0.0218562329390355	0.0190180878552972	0.0155961791831357	2.70085409252669	0.0562556390977444	0.131425438596491	0.0278633350331464	0.00537408759124088	3.08295774647887	0.0343610223642173
COL19A1	1.73615276804485	0.00866242038216561	0.00871231696813092	0.00863636363636364	0.0234163701067616	0.00439097744360902	0.0798464912280702	0.0341611422743498	0.0731295620437956	0.0603169014084507	0.0228434504792332
COLQ	0.0463700070077085	0.25238398544131	0.102101636520241	0.107038866930171	0.11576512455516	0.0926917293233083	0.0207236842105263	0.276680265170831	0.121833941605839	0.0730281690140845	0.101757188498403
CPNE5	1.88107918710582	0.0310282074613285	0.0192937123169681	0.0139723320158103	0.0483985765124555	0.0171578947368421	0.250263157894737	0.022320244773075	0.0764051094890511	2.88535211267606	0.0609584664536741
CPNE7	0.00332866152768045	0.330400363967243	0.567497846683893	0.402206851119895	0	0.024	0.556995614035088	0.421300356960734	0.742007299270073	0	0.311932907348243
CR1	1.49689558514366	0.0936214740673339	0.00760551248923342	0.023237812911726	0.00740213523131673	0.632609022556391	0.0263377192982456	0.0171494135645079	0.0119890510948905	0.027112676056338	0.00934504792332268
CR2	3.19395234758234	0.078589626933576	0.0077390180878553	0.0248122529644269	0	0.0046390977443609	0.102697368421053	0.0342733299337073	0.000912408759124088	0.208767605633803	0.0160463258785942
CRELD2	0.339747722494744	0.326469517743403	1.06723083548665	0.502704216073781	1.03679715302491	1.5169022556391	2.20364035087719	0.674788373278939	1.18276459854015	4.51922535211268	0.99973642172524
CRTAM	0.0108549404344779	0.230309372156506	3.40505598621878	2.441534914361	0.0334875444839858	0.44484962406015	2.51451754385965	1.56707802141764	3.23985401459854	0.0455633802816901	0.251653354632588
CSF1	0.0185844428871759	0.299426751592357	1.39004306632214	0.38187417654809	0	0.472022556390977	0.87405701754386	0.449525752167262	0.938622262773723	0.0234859154929577	1.15247603833866
CSF2RB	0.296650315346882	0.080154686078253	0.0056244616709733	0.0103820816864295	6.05743772241993	2.92424060150376	0.204188596491228	0.0196838347781744	0.0430109489051095	1.39390845070423	0.505399361022364
CSGALNACT1	0.328318149964961	1.05007279344859	0.389263565891473	0.293148880105402	0.50423487544484	0.204368421052632	0.321469298245614	0.325859255481897	0.421441605839416	0.707077464788732	0.799952076677316
CSTA	0.0172319551506657	0.0354231119199272	0.00683031869078381	0.0097068511198946	0.0214946619217082	3.38335338345865	0	0.0119224885262621	0.020793795620438	0.0242605633802817	0.00471246006389776
CTA-250D10.23	4.54916608269096	0.128216560509554	0.190490956072351	0.18219696969697	0.106334519572954	0.0304210526315789	0.291271929824561	0.117547169811321	0.160784671532847	0.441408450704225	0.0841533546325879
CTC-360G5.9	0.0679187105816398	0.0416651501364877	0.0580964685615848	0.0893741765480896	0.0177580071174377	0.0202556390977444	0.0455701754385965	0.0594339622641509	0.0506478102189781	0.0116901408450704	0.0365415335463259
CTC-458I2.2	0.0242326559215137	0.260473157415833	0.0772351421188631	0.0884815546772069	0.0166903914590747	0.222240601503759	0.0768201754385965	0.0742529321774605	0.0925638686131387	0	0.145135782747604
CTD-2017C7.3	0.157456201822004	0.464822565969063	0.463415159345392	0.616360342555995	0.383202846975089	0.10303007518797	0.488070175438596	0.514875063742988	0.565693430656934	0.074330985915493	0.385623003194888
CTD-2313F11.1	0.0129081990189208	0.312884440400364	1.01339793281654	1.00187417654809	0.0102846975088968	0.00422556390977444	0.769100877192982	0.804844467108618	1.2532299270073	0.00943661971830986	0.188162939297125
CTLA4	0.0716538192011212	1.30653321201092	4.0224375538329	1.76441370223979	0.0114590747330961	0.296082706766917	4.255	1.56530851606323	3.88449817518248	0.0445070422535211	6.39598242811502
CTSW	0.041906096706377	0.9349135577798	7.14852713178295	4.32424901185771	0.486085409252669	0.333691729323308	3.53368421052632	4.08872004079551	5.4590602189781	0.165492957746479	0.380215654952077
CX3CR1	0.0210161177295025	0.036869881710646	0.249866494401378	0.334087615283267	0.45153024911032	1.34072180451128	0.128333333333333	0.866134625191229	0.320985401459854	0.00711267605633803	0.276813099041534
CXCL13	0.0356271899088998	0.47056414922657	4.38549956933678	1.36602108036891	0.041423487544484	0.0544360902255639	2.94337719298246	0.867057623661397	3.1763503649635	0.0658802816901408	2.75919329073482
CXCL2	0.0167834618079888	0.00655141037306642	0.0155813953488372	0.0114393939393939	0.854555160142349	4.10654135338346	0.0210087719298246	0.0183120856705762	0.0259215328467153	0.00302816901408451	0.01935303514377
CXCR5	4.09765241765943	0.995441310282075	0.325004306632214	0.475556653491436	0.120071174377224	0.165210526315789	0.648969298245614	0.514140744518103	0.528713503649635	0.190845070422535	0.926174121405751
CXCR6	0.0629362298528381	0.66312101910828	4.54821705426357	1.62762845849802	0.13864768683274	0.0900751879699248	3.39723684210526	1.40600203977562	4.00566605839416	0.048556338028169	3.52325079872204
CYB561	0.0151366503153469	0.678917197452229	0.105478036175711	0.446080368906456	0.0213167259786477	0.536518796992481	0.181447368421053	0.443090260071392	0.26867700729927	0.932394366197183	0.241046325878594
